#  EOP Offset series
#  Columns  Units   Meaning
#     1     day     Time Tag for polar motion and UT1 (MJD)
#     2     day     Time Tag for Nutation (MJD)
#     3     uas     offset of X pole coordinate
#     4     uas     offset of Y pole coordinate
#     5     us      offset of UT1
#     6     uas     offset of dX of Nutation offsets
#     7     uas     offset of dY of Nutation offsets
#     8     uas     formal uncertainty for offset of X pole coordinate
#     9     uas     formal uncertainty for offset of Y pole coordinate
#    10     us      formal uncertainty for offset of UT1
#    11     uas     formal uncertainty for offset of Nutation dX
#    12     uas     formal uncertainty for offset of Nutation dY
#  Created date: 24/09/2019.
   51639.251067    51639.256669    +171.0     -53.0      -3.0      -6.0    +178.0    +192.3    +161.2      +8.1     +373.4     +152.0 
   51646.250373    51646.256693     +18.0     -15.0      -1.2    -173.0    +149.0    +183.8    +152.7      +6.3     +371.9     +131.5 
   51653.246900    51653.255919     +29.0      +3.0      -1.7    -112.0    +123.0     +84.9     +86.3      +4.1     +146.4      +53.0 
   51653.250373    51653.255571    +219.0     -92.0      -4.8     -10.0    +213.0    +216.4    +192.3      +7.9     +477.3     +152.7 
   51659.084400    51659.153105     -98.0     -96.0      +2.1    -225.0    +284.0    +258.8    +149.9     +10.2     +336.6     +182.4 
   51660.250373    51660.256667     +67.0      -3.0      -2.8     -39.0    +158.0    +165.5    +152.7      +6.1     +352.1     +116.7 
   51758.250373    51758.171620    +132.0     -39.0      -4.4     +23.0    +179.0    +176.8    +152.7      +7.5     +328.1     +144.2 
   51764.001067    51764.049314     +36.0    +105.0      +4.1    +133.0     +62.0    +816.0   +1245.9     +51.8    +1415.6     +369.1 
   51765.251761    51765.261606     +44.0     -10.0      -0.9    -239.0    +195.0    +154.1    +140.0      +6.1     +336.6     +126.6 
   51766.585095    51766.569726    +190.0     +64.0     -14.3    +393.0    +476.0  +15243.8  +61631.4    +382.8    +1657.5     +837.2 
   51771.084400    51771.127445    +126.0     -32.0      +1.6     -91.0    +164.0    +605.3    +292.7     +34.6    +1002.7     +287.1 
   51772.251067    51772.252666    +148.0     -41.0      -3.3     -13.0    +176.0    +264.5    +223.4     +12.9     +569.2     +186.7 
   51774.248289    51774.261199     +15.0     -29.0      -0.9    -210.0    +203.0    +281.4    +408.7     +31.1     +682.4     +360.6 
   51778.223289    51778.257142     +18.0     +18.0      -4.1     -83.0    +101.0     +86.3     +86.3      +4.1     +146.4      +50.2 
   51779.250373    51779.268501    +165.0     -64.0      -2.1     -78.0    +271.0    +148.5    +137.2      +5.9     +316.8     +119.5 
   51780.271900    51780.302747     +41.0     +46.0      -3.3     -55.0    +308.0    +134.4    +110.3      +4.5     +260.9      +96.9 
   51786.251067    51786.233905     +94.0     -35.0      -4.1     -47.0    +149.0    +185.3    +155.6      +6.8     +420.7     +166.2 
   51787.335095    51787.395283     +99.0     -48.0     +16.6     -11.0    +272.0    +486.5    +202.2     +27.3     +485.1     +261.6 
   51883.083011    51883.094517     +32.0     -30.0      +2.6    -104.0    +194.0     +50.9     +56.6      +2.5      +58.0      +21.3 
   51884.251067    51884.328245     +85.0     -57.0      -5.3    +140.0    +169.0    +134.4    +111.7      +5.4     +308.3     +102.5 
   51885.287873    51885.272454    +217.0     +66.0     -10.7    +243.0    +367.0  +15211.3  +61630.0    +375.6    +1213.4     +734.0 
